Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
ind,India,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-5639.479492,695.1010132,-4944.376953,2525112.672,2434175.5
npl,Nepal,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-20.77190399,14.20556927,-6.566318989,23537.00307,26950.0723
pak,Pakistan,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-4589.036133,-1115.251587,-5704.291016,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,19.43656921,188.2217712,207.6583557,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.461300313,1.131511092,0.670211673,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.260345459,85.65505981,90.91547394,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,321.4725342,-1661.4646,-1339.991821,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,58.27732086,765.9906006,824.2678833,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.757501364,-0.536378622,-1.293880224,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,56.97284699,283.2252197,340.1980591,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.136426017,13.736022,13.59959316,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,558.3944702,4532.265625,5090.658203,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,4.240369797,9.878857613,14.11923218,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,12.13617039,396.0671997,408.2034302,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,21.51006699,79.78786469,101.2979813,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-1.433917284,21.53587723,20.10195732,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.865875959,92.5255127,96.3914032,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,9.801271439,29.10887528,38.91014099,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,44.13357163,889.5218506,933.6558228,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.521482945,42.39490509,45.91639328,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,12.67016125,64.51373291,77.1838913,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,20.59949875,77.48010254,98.07966614,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,9.218742371,42.2080307,51.42678833,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,6.480319023,43.21640396,49.69671631,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.847720623,113.3232727,119.1710281,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,2.371414661,40.74684525,43.11825562,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.212950304,5.343602181,5.130650044,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,29.16156006,109.0136108,138.1751862,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,24.27949143,23.02470017,47.30420685,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.212754488,33.50061417,36.71335602,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,6.251851082,320.146637,326.3984375,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.935887218,82.79801941,84.73390198,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.897990227,215.172226,221.0702515,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,8.371760368,24.80843735,33.180233,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,9.67149353,13.52725601,23.19874191,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.216451645,8.411568642,13.62801647,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.741210938,6.549165726,8.290390968,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.761148334,17.83050728,19.59167099,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.111244679,8.045022965,13.15627289,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,13.94379044,15.13369846,29.07751465,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.494333684,0.267527759,-0.226804569,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,6.899557114,6.595917702,13.49547958,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,94.12605286,272.6417236,366.7677002,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,64.04472351,160.5774384,224.6221008,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,28.16102791,37.84481049,66.00585175,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.216105938,13.95794201,19.1740551,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.292081356,4.848563194,5.140649796,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,58.19404602,266.2515564,324.4457398,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.383019537,0.869568467,1.252590418,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.118728399,1.453506351,4.572239399,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-1.868089318,3.429822445,1.561733604,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.08362332,3.553962708,3.470342159,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,45.8771019,51.47694016,97.35397339,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,17.60927582,26.87888908,44.48821259,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,10.02980042,24.60773659,34.63754273,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,9.24141407,26.3068409,35.54825592,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,2.501272202,4.274177551,6.775447846,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.419759274,3.134404898,4.554167748,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,84.31463623,328.9481812,413.2627564,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,9.14499855,16.15056801,25.29556847,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,31.99002075,92.28017426,124.2703247,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-5.440408707,27.56273651,22.12234306,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-4.871402741,15.02213383,10.15074158,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.805364192,0.370365858,1.175730228,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.372148752,2.290118218,3.662266016,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,2.19291091,6.899681091,9.092586517,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,6.5111866,4.524568081,11.0357523,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-42.81175613,109.5025711,66.69082642,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,28.71641922,20.22538376,48.94181824,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.798803568,1.546337009,3.345140934,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.347566009,5.408862114,6.756425858,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-10.97465706,19.8076458,8.832994461,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.025144815,-0.332019717,2.693128109,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.285800725,0.925765753,0.639966428,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,12.34980774,15.37968445,27.72949982,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.75904721,26.21188355,25.45284462,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.273182124,0.453441441,0.726624966,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-2.753244877,27.4371109,24.68386078,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.582985342,2.310369492,2.893353462,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-2.14891243,-0.437004864,-2.585832119,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-67.29666138,22.028759,-45.26786041,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-63.38118744,157.0942993,93.71315002,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,24.04620361,334.2138062,358.2598877,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.579831123,29.43258476,33.0124054,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-22.40802193,0.673162997,-21.73485565,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.677586079,37.96463776,43.64221573,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-16.10811424,11.83640671,-4.271708965,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,20.51482773,47.020607,67.53540039,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-31.33526611,-515.4694824,-546.8050537,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-101.3835602,178.1221924,76.73861694,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-9.233187676,9.77089119,0.537691295,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,71.53047943,183.4528809,254.9833984,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-89.62291718,-531.3266602,-620.949585,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-39.57786179,24.97766876,-14.60010529,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,7.794343472,54.31076431,62.10511398,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,35.23856735,246.4946899,281.7332153,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,19.12996292,58.49700546,77.62695313,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,4.912331104,24.11556244,29.02788925,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,6.842305183,26.00104141,32.84334946,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-18.91756249,39.55144501,20.63388252,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-26.52259827,10.09799767,-16.42460251,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,7.672242641,31.31781769,38.99006271,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-1.489646435,185.4941254,184.0044861,44814.00262,48491.9961
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-44.43009186,275.0667114,230.6365814,52146.10277,56548.1328
gin,Guinea,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-1.335993528,14.08690739,12.75091553,8454.469752,9704.915
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-51.41410065,19.64076233,-31.77334404,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-64.07446289,6.105624199,-57.96884918,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-156.5328522,1350.21875,1193.686035,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,2.752081633,51.25759125,54.00968933,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-3.937214375,21.74762726,17.80965042,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-5.269277573,26.87316132,21.60387039,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.604155421,0.949179173,1.553335071,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-9.421361923,3.200517654,-6.220849514,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.472898424,4.69278574,4.219885349,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,3.501607895,33.31589127,36.81749725,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.623438358,3.373435736,3.996875286,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.267350018,10.35668755,10.08934116,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,30.7072506,16.23209763,46.93931198,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.659612417,2.218514442,3.878127813,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,23.16533089,14.89073563,38.05606842,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,15.28058052,36.25204849,51.53260803,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,7.14980793,9.837520599,16.98732567,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,14.11764526,3.93154192,18.04917145,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.527446687,20.05013657,19.52269363,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,9.777297974,11.01352406,20.79070091,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,1.552898407,0.628715634,2.181612968,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-31.92007637,132.1031189,100.1830292,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,26.96196747,32.34011078,59.30210114,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,14.43158531,10.416996,24.84856415,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,8.334036827,11.79709625,20.13113022,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,5.672680855,5.999526024,11.67220593,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-3.699779272,22.62338257,18.92361832,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.91924274,7.703911781,6.784669876,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.655693293,1.458084703,2.113779068,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.974174142,3.596966744,4.571140289,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,4.832092285,90.18255615,95.01464844,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,-0.063867182,0.081962213,0.018095022,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),1,KACE-1-0-G,Lancet,0.003115207,0.00400205,0.007117257,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-5.963733673,90.17591858,84.21211243,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),1,KIOST-ESM,Lancet,29.35622788,3.12061739,32.47685242,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),1,KIOST-ESM,Lancet,6.588472843,77.21356201,83.80207825,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-4535.260742,-11839.74805,-16375.00488,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-37.86066437,-27.72480393,-65.58547974,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,57.42728806,-400.7946167,-343.3676758,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,21.14516258,-274.3009033,-253.155777,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-2.814132214,-0.45641166,-3.270543098,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-8.859004974,-76.14909363,-85.00816345,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-1.761865139,7.308570385,5.546703339,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-2.594498396,-6.2365551,-8.83105278,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-94.46142578,25.40183258,-69.05961609,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-572.1206055,1598.724609,1026.605225,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-14.87486267,13.35176849,-1.523091912,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-65.41651917,665.6119385,600.1951904,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-75.58544922,736.4375,660.8519287,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-8.097112656,53.62308502,45.52597809,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-202.7745361,490.7375488,287.9630737,402651.6075,407908.0937
vnm,Viet Nam,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-463.648346,83.5947113,-380.0538635,194587.7331,210226.0781
xse,Rest of Southeast Asia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,Lancet,-105.1127853,58.30054855,-46.81215668,60388.88224,59210.5547
