Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
bol,Bolivia,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-19.82831574,-11.80211258,-31.63041306,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-223.3237,-574.4371338,-797.7608032,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,5.61981678,-28.11064148,-22.49082565,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-53.66548157,-379.7548828,-433.4205627,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,0.97199738,-33.76954651,-32.79754257,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-28.83573341,-73.91186523,-102.7475815,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-15.50382137,-61.61377335,-77.11759949,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,0.773324132,-14.07835865,-13.30502415,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-47.04073334,-257.3522949,-304.3930664,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-2.133873463,-15.02810097,-17.16197395,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-7.664867878,-22.64479065,-30.30966377,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-5.702769756,-14.80256462,-20.50532532,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-5.678920269,-15.83602905,-21.5149498,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-6.676218987,-21.30291748,-27.97912979,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-11.46473312,-49.59372711,-61.05844116,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),1.5,GFDL-ESM4,ISO,-6.847947598,-16.50484467,-23.35280228,22447.3747,22695.1777
